,row.,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
7541,7541,6650,24,NA,2,1399,1198,15,NA,9/27/13 2:24,9/27/13 2:55,0,0,9/24/13 17:48,12.944965,77.683676,12.95431,77.6553,0
7542,7542,41535,12,NA,2,571,585,15,NA,9/24/13 19:55,9/24/13 21:40,1,0,9/24/13 18:30,12.95185,77.69642,12.97677,77.5727,0
7543,7543,43518,12,NA,2,278,463,15,NA,9/24/13 21:21,9/24/13 22:15,1,0,9/24/13 18:38,13.00472,77.55381,12.96037,77.58132,0
7544,7544,29349,89,NA,2,1054,1331,15,NA,9/25/13 9:21,9/25/13 9:52,0,0,9/24/13 19:00,12.90184,77.581587,12.896203,77.598108,0
7545,7545,43523,12,NA,2,994,1371,15,NA,9/25/13 13:40,9/25/13 14:35,1,0,9/24/13 19:32,12.93965,77.74657,13.000418,77.674835,0
7546,7546,28639,12,NA,2,1384,1038,15,NA,9/25/13 10:04,9/25/13 11:13,1,0,9/24/13 19:51,13.02853,77.54625,12.981266,77.637162,0
7547,7547,43527,12,2,3,1308,NA,NA,NA,9/25/13 8:24,9/25/13 17:30,0,0,9/24/13 20:26,12.98413,77.600371,NA,NA,0
7548,7548,43141,12,NA,2,1056,393,15,NA,9/25/13 3:36,9/25/13 4:32,0,0,9/24/13 21:40,12.919199,77.60931,13.19956,77.70688,0
7549,7549,43534,12,NA,2,585,1056,15,NA,9/25/13 7:40,9/25/13 8:24,1,0,9/24/13 22:32,12.97677,77.5727,12.919199,77.60931,0
7550,7550,43535,12,1,3,722,NA,NA,NA,9/25/13 7:26,9/25/13 12:30,0,1,9/24/13 22:42,12.91567,77.55465,NA,NA,0
7551,7551,43543,12,NA,2,968,393,15,NA,9/25/13 3:36,9/25/13 4:08,0,0,9/25/13 0:42,12.96555,77.61912,13.19956,77.70688,0
7552,7552,20570,12,NA,2,689,1068,15,NA,9/25/13 11:31,9/25/13 12:37,0,0,9/25/13 0:59,12.97672,77.64927,13.044009,77.606805,0
7553,7553,35281,12,NA,2,1101,1365,15,NA,9/25/13 7:40,9/25/13 9:20,0,0,9/25/13 4:00,12.93652,77.54481,12.845653,77.677925,0
7554,7554,34955,12,NA,2,1089,585,15,NA,9/26/13 17:31,9/26/13 18:56,1,0,9/25/13 8:16,12.99517,77.731147,12.97677,77.5727,0
7555,7555,43411,12,1,3,217,NA,NA,NA,9/25/13 9:50,9/25/13 14:45,0,0,9/25/13 8:29,13.0011,77.6235,NA,NA,0
7556,7556,43552,85,NA,2,393,1240,15,NA,9/25/13 16:04,9/25/13 17:03,0,0,9/25/13 9:34,13.19956,77.70688,12.97251,77.61954,0
7557,7557,43553,65,7,3,1038,NA,NA,NA,9/26/13 9:07,9/26/13 19:00,0,0,9/25/13 10:08,12.981266,77.637162,NA,NA,0
7558,7558,43555,12,2,3,1281,NA,NA,NA,9/25/13 11:16,9/25/13 17:22,0,0,9/25/13 10:39,12.934634,77.611283,NA,NA,0
7559,7559,32302,12,1,3,156,NA,NA,NA,9/25/13 14:24,9/25/13 14:34,1,0,9/25/13 11:40,13.02622,77.70143,NA,NA,0
7560,7560,40302,28,NA,2,1181,1262,15,NA,9/26/13 6:57,9/26/13 8:23,0,0,9/25/13 15:48,12.97896,77.67345,12.81575,77.68465,0
7561,7561,43574,12,1,3,1010,NA,NA,NA,9/25/13 18:00,9/25/13 23:00,0,0,9/25/13 16:17,12.96691,77.74935,NA,NA,0
7562,7562,43575,12,NA,2,1174,1390,15,NA,9/25/13 18:00,9/25/13 18:37,1,0,9/25/13 16:24,12.959979,77.647998,12.969368,77.641302,1
7563,7563,5990,12,NA,2,571,1010,15,NA,9/25/13 19:55,9/25/13 20:05,0,0,9/25/13 16:39,12.95185,77.69642,12.96691,77.74935,0
7564,7564,43593,12,NA,2,85,393,15,NA,9/26/13 3:36,9/26/13 4:48,1,0,9/25/13 20:20,12.95755,77.71803,13.19956,77.70688,0
7565,7565,37303,12,2,3,455,NA,NA,NA,9/26/13 8:09,9/26/13 17:15,0,0,9/25/13 21:03,12.999874,77.67812,NA,NA,0
7566,7566,43596,12,NA,2,1297,1192,15,NA,9/26/13 6:28,9/26/13 7:02,0,0,9/25/13 21:11,12.966049,77.598575,12.97677,77.5727,0
7567,7567,29648,12,6,3,373,NA,NA,NA,9/26/13 8:24,9/26/13 8:56,0,0,9/25/13 21:32,12.87153,77.60206,NA,NA,0
7568,7568,29648,12,6,3,571,NA,NA,NA,9/26/13 7:40,9/26/13 11:45,0,0,9/25/13 21:39,12.95185,77.69642,NA,NA,0
7569,7569,29648,12,NA,2,89,392,15,NA,9/26/13 8:24,9/26/13 9:08,0,0,9/25/13 21:51,12.96519,77.71932,12.986284,77.735245,0
7570,7570,43597,90,NA,2,1063,393,15,NA,9/26/13 6:00,9/26/13 8:27,1,0,9/25/13 22:04,12.934477,77.611284,13.19956,77.70688,0
7571,7571,27023,12,1,3,1230,NA,NA,NA,9/26/13 6:57,9/26/13 11:46,0,0,9/25/13 22:33,13.02239,77.59492,NA,NA,0
7572,7572,20570,24,NA,2,689,1068,15,NA,9/26/13 9:36,9/26/13 10:36,0,0,9/26/13 0:33,12.97672,77.64927,13.044009,77.606805,0
7573,7573,35281,12,NA,2,1101,1365,15,NA,9/26/13 7:26,9/26/13 9:05,0,0,9/26/13 3:31,12.93652,77.54481,12.845653,77.677925,0
7574,7574,30326,12,NA,2,393,1150,15,NA,9/26/13 12:14,9/26/13 13:46,0,0,9/26/13 7:01,13.19956,77.70688,12.99287,77.71662,1
7575,7575,37412,12,3,3,499,NA,NA,NA,9/27/13 6:14,9/27/13 13:15,0,0,9/26/13 7:46,12.88973,77.64865,NA,NA,0
7576,7576,43611,89,NA,2,1084,393,15,NA,9/26/13 12:28,9/26/13 14:31,0,0,9/26/13 8:33,12.892657,77.581866,13.19956,77.70688,0
7577,7577,42500,12,NA,2,1399,1133,15,NA,9/26/13 17:16,9/26/13 17:44,1,0,9/26/13 9:28,12.944965,77.683676,12.9744,77.69183,0
7578,7578,43621,12,6,3,1217,NA,15,NA,9/26/13 13:12,9/26/13 17:15,0,0,9/26/13 11:42,13.04937,77.51179,NA,NA,0
7579,7579,43622,12,NA,2,344,731,15,NA,9/26/13 12:57,9/26/13 14:38,0,0,9/26/13 11:50,12.94788,77.67092,13.04937,77.51179,0
7580,7580,43042,89,1,3,167,NA,NA,NA,9/26/13 18:00,9/26/13 23:00,0,0,9/26/13 12:24,12.99036,77.58913,NA,NA,0
7581,7581,28824,85,NA,2,1147,789,15,NA,10/3/13 6:57,10/3/13 7:35,0,0,9/26/13 12:46,13.03064,77.6491,12.9634,77.60343,0
7582,7582,28824,12,NA,2,1147,789,15,NA,10/8/13 6:57,10/8/13 8:20,0,0,9/26/13 12:46,13.03064,77.6491,12.9634,77.60343,0
7583,7583,43631,12,NA,2,1165,585,15,NA,9/27/13 18:14,9/27/13 20:25,1,0,9/26/13 14:13,12.990947,77.687112,12.97677,77.5727,1
7584,7584,43641,12,NA,2,393,488,15,NA,9/27/13 19:12,9/27/13 20:00,1,0,9/26/13 15:16,13.19956,77.70688,12.959979,77.647998,0
7585,7585,43647,12,NA,2,417,168,15,NA,9/27/13 5:02,9/27/13 5:38,1,0,9/26/13 18:42,12.96539,77.65863,12.99313,77.59828,0
7586,7586,21901,85,NA,2,58,1297,15,NA,9/26/13 22:33,9/26/13 23:31,1,0,9/26/13 19:04,12.88963,77.60119,12.966049,77.598575,0
7587,7587,43652,12,NA,1,393,NA,15,49,9/28/13 10:33,9/29/13 0:00,0,0,9/26/13 19:22,13.19956,77.70688,NA,NA,0
7588,7588,43654,12,NA,2,168,1038,15,NA,9/26/13 22:19,9/26/13 22:59,0,0,9/26/13 19:26,12.99313,77.59828,12.981266,77.637162,0
7589,7589,43511,12,NA,2,393,1378,15,NA,9/26/13 23:02,9/27/13 0:30,0,1,9/26/13 19:58,13.19956,77.70688,12.827912,77.679642,0
7590,7590,43660,89,1,3,1390,NA,NA,NA,9/27/13 6:57,9/27/13 12:00,0,0,9/26/13 20:50,12.969368,77.641302,NA,NA,0
7591,7591,43663,12,NA,2,1010,393,15,NA,9/27/13 6:00,9/27/13 7:19,0,0,9/26/13 21:37,12.96691,77.74935,13.19956,77.70688,0
7592,7592,43667,12,NA,2,1053,1068,15,NA,9/27/13 7:40,9/27/13 9:13,1,0,9/26/13 22:40,12.912799,77.589784,13.044009,77.606805,0
7593,7593,43675,12,NA,2,25,1333,15,NA,9/27/13 10:04,9/27/13 11:16,0,0,9/27/13 8:09,12.98059,77.57475,12.895675,77.602293,0
7594,7594,1256,12,1,3,58,NA,NA,NA,9/27/13 10:04,9/27/13 15:00,0,0,9/27/13 8:24,12.88963,77.60119,NA,NA,0
7595,7595,23957,12,NA,2,768,1338,15,NA,9/27/13 11:02,9/27/13 11:32,0,0,9/27/13 9:42,12.98999,77.55332,13.03017,77.56684,0
7596,7596,5969,89,NA,2,450,243,15,NA,9/27/13 10:48,9/27/13 13:10,0,0,9/27/13 9:49,12.9334,77.62652,13.24373,77.70915,0
7597,7597,43683,12,2,3,393,NA,NA,NA,9/27/13 14:24,9/27/13 18:47,0,1,9/27/13 10:35,13.19956,77.70688,NA,NA,0
7598,7598,43685,24,NA,2,625,585,15,NA,9/28/13 6:28,9/28/13 7:06,1,0,9/27/13 10:49,12.95431,77.6553,12.97677,77.5727,0
7599,7599,43691,12,NA,2,1099,393,15,NA,9/27/13 12:57,9/27/13 14:45,1,0,9/27/13 11:18,12.93652,77.54481,13.19956,77.70688,0
7600,7600,37467,12,NA,2,1095,585,15,NA,9/28/13 7:26,9/28/13 8:47,1,0,9/27/13 11:33,12.92415,77.67229,12.97677,77.5727,0
7601,7601,27335,12,NA,2,83,849,15,NA,9/27/13 16:04,9/27/13 16:53,0,0,9/27/13 11:55,12.92415,77.67229,12.95434,77.60072,0
7602,7602,43695,12,NA,2,61,585,15,NA,9/27/13 17:31,9/27/13 18:52,1,0,9/27/13 12:03,12.96298,77.71229,12.97677,77.5727,1
7603,7603,43509,12,NA,2,396,147,15,NA,10/21/13 18:00,10/21/13 19:01,0,0,9/27/13 12:23,12.92073,77.66482,12.977544,77.6688,0
7604,7604,43509,89,NA,2,396,147,15,NA,10/23/13 18:00,10/23/13 19:14,0,0,9/27/13 12:23,12.92073,77.66482,12.977544,77.6688,0
7605,7605,43509,12,NA,2,396,147,15,NA,10/29/13 18:00,10/29/13 19:11,0,0,9/27/13 12:25,12.92073,77.66482,12.977544,77.6688,0
7606,7606,31364,12,NA,2,1112,1021,15,NA,9/28/13 12:43,9/28/13 14:00,1,0,9/27/13 12:28,12.91281,77.60923,13.02853,77.54625,0
7607,7607,22245,89,1,3,112,NA,NA,NA,9/27/13 18:14,9/27/13 23:15,1,0,9/27/13 12:42,12.93331,77.56666,NA,NA,0
7608,7608,32599,12,1,3,1010,NA,NA,NA,9/27/13 18:28,9/27/13 23:30,0,0,9/27/13 13:09,12.96691,77.74935,NA,NA,0
7609,7609,43698,12,NA,2,1106,585,15,NA,9/28/13 5:02,9/28/13 5:33,1,0,9/27/13 13:42,12.93331,77.56666,12.97677,77.5727,0
7610,7610,33882,12,NA,2,410,1026,15,NA,10/3/13 14:09,10/3/13 15:06,0,0,9/27/13 14:03,13.05121,77.54113,13.10482,77.57631,0
7611,7611,43184,89,NA,2,142,1393,15,NA,9/28/13 15:07,9/28/13 16:49,0,0,9/27/13 14:21,12.91281,77.60923,13.19966,77.70688,0
7612,7612,32023,12,NA,2,293,376,15,NA,10/10/13 16:33,10/10/13 17:22,0,0,9/27/13 14:24,12.849482,77.663187,12.90245,77.66081,1
7613,7613,32023,24,NA,2,293,376,15,NA,10/17/13 17:16,10/17/13 17:54,0,0,9/27/13 14:24,12.849482,77.663187,12.90245,77.66081,0
7614,7614,32023,12,NA,2,293,376,15,NA,10/22/13 17:16,10/22/13 18:07,0,0,9/27/13 14:25,12.849482,77.663187,12.90245,77.66081,0
7615,7615,27458,12,NA,2,1330,1285,15,NA,10/1/13 9:07,10/1/13 10:10,0,0,9/27/13 14:32,12.953434,77.70651,12.993032,77.661494,0
7616,7616,27458,12,NA,2,1330,1285,15,NA,10/3/13 9:07,10/3/13 10:06,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7617,7617,27458,12,NA,2,1330,1285,15,NA,10/5/13 9:07,10/5/13 9:39,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7618,7618,27458,12,NA,2,1330,1285,15,NA,10/8/13 9:07,10/8/13 10:10,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7619,7619,27458,12,NA,2,1330,1285,15,NA,10/9/13 9:07,10/9/13 10:10,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7620,7620,27458,12,NA,2,1330,1285,15,NA,10/12/13 9:07,10/12/13 9:42,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7621,7621,27458,12,NA,2,1330,1285,15,NA,10/17/13 9:50,10/17/13 10:55,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7622,7622,27458,12,NA,2,1330,1285,15,NA,10/19/13 9:36,10/19/13 10:40,0,0,9/27/13 14:33,12.953434,77.70651,12.993032,77.661494,0
7623,7623,27458,12,NA,2,1330,1285,15,NA,10/24/13 9:50,10/24/13 10:26,0,0,9/27/13 14:34,12.953434,77.70651,12.993032,77.661494,0
7624,7624,27458,12,NA,2,1330,1285,15,NA,10/25/13 9:21,10/25/13 11:09,0,0,9/27/13 14:34,12.953434,77.70651,12.993032,77.661494,0
7625,7625,27458,12,NA,2,1285,1330,15,NA,10/1/13 17:02,10/1/13 17:43,0,0,9/27/13 14:35,12.993032,77.661494,12.953434,77.70651,0
7626,7626,43703,12,NA,2,105,393,15,NA,9/28/13 1:12,9/28/13 2:09,0,0,9/27/13 14:37,13.01766,77.64503,13.19956,77.70688,0
7627,7627,27458,24,NA,2,1285,1330,15,NA,10/9/13 17:02,10/9/13 17:58,0,0,9/27/13 14:37,12.993032,77.661494,12.953434,77.70651,0
7628,7628,27458,89,NA,2,1285,1330,15,NA,10/17/13 17:02,10/17/13 17:43,0,0,9/27/13 14:38,12.993032,77.661494,12.953434,77.70651,0
7629,7629,27458,12,NA,2,1285,1330,15,NA,10/5/13 14:38,10/5/13 15:30,0,0,9/27/13 14:40,12.993032,77.661494,12.953434,77.70651,0
7630,7630,32527,12,NA,2,1026,218,15,NA,10/3/13 7:26,10/3/13 8:53,0,0,9/27/13 15:03,13.10482,77.57631,12.96799,77.58882,0
7631,7631,32527,12,NA,2,1026,218,15,NA,10/7/13 7:26,10/7/13 8:21,0,0,9/27/13 15:03,13.10482,77.57631,12.96799,77.58882,0
7632,7632,32527,24,NA,2,1026,218,15,NA,10/9/13 7:26,10/9/13 9:04,0,0,9/27/13 15:03,13.10482,77.57631,12.96799,77.58882,0
7633,7633,32527,12,NA,2,1026,218,15,NA,10/10/13 7:26,10/10/13 8:52,0,0,9/27/13 15:03,13.10482,77.57631,12.96799,77.58882,0
7634,7634,32527,12,NA,2,218,1026,15,NA,10/1/13 16:04,10/1/13 16:26,0,0,9/27/13 15:06,12.96799,77.58882,13.10482,77.57631,0
7635,7635,32527,12,NA,2,218,1026,15,NA,10/9/13 17:02,10/9/13 18:44,0,0,9/27/13 15:07,12.96799,77.58882,13.10482,77.57631,0
7636,7636,32527,12,NA,2,218,1026,15,NA,10/17/13 16:33,10/17/13 17:32,0,0,9/27/13 15:08,12.96799,77.58882,13.10482,77.57631,0
7637,7637,32527,24,NA,2,218,1026,15,NA,10/23/13 16:33,10/23/13 18:11,0,0,9/27/13 15:09,12.96799,77.58882,13.10482,77.57631,0
7638,7638,32527,12,NA,2,218,1026,15,NA,10/25/13 16:04,10/25/13 17:54,0,0,9/27/13 15:09,12.96799,77.58882,13.10482,77.57631,0
7639,7639,32527,12,NA,2,218,1026,15,NA,10/30/13 16:33,10/30/13 17:32,0,0,9/27/13 15:09,12.96799,77.58882,13.10482,77.57631,0
7640,7640,41512,12,NA,2,1070,934,15,NA,10/1/13 19:55,10/1/13 21:12,0,0,9/27/13 15:24,12.926098,77.681121,12.92323,77.59203,0
7641,7641,25286,12,NA,2,187,1069,15,NA,10/10/13 7:40,10/10/13 9:16,0,0,9/27/13 15:31,12.95892,77.5277,12.949764,77.643524,0
7642,7642,25286,12,NA,2,1069,187,15,NA,10/1/13 19:26,10/1/13 21:00,0,0,9/27/13 15:33,12.949764,77.643524,12.95892,77.5277,0
7643,7643,29275,12,NA,2,768,433,15,NA,10/16/13 8:09,10/16/13 9:29,0,0,9/27/13 15:49,12.98999,77.55332,12.91226,77.59773,0
7644,7644,29275,12,NA,2,768,433,15,NA,10/17/13 8:09,10/17/13 9:29,0,0,9/27/13 15:49,12.98999,77.55332,12.91226,77.59773,0
7645,7645,29275,12,NA,2,433,768,15,NA,10/8/13 18:14,10/8/13 19:54,0,0,9/27/13 15:51,12.91226,77.59773,12.98999,77.55332,0
7646,7646,29275,12,NA,2,433,768,15,NA,10/15/13 18:14,10/15/13 19:54,0,0,9/27/13 15:52,12.91226,77.59773,12.98999,77.55332,1
7647,7647,43712,89,NA,2,392,393,15,NA,9/28/13 4:04,9/28/13 5:12,0,0,9/27/13 16:12,12.986284,77.735245,13.19956,77.70688,0
7648,7648,43714,12,NA,1,1086,NA,15,110,9/28/13 6:28,9/28/13 23:59,0,0,9/27/13 16:19,12.907487,77.64729,NA,NA,0
7649,7649,38538,12,NA,2,1373,1216,15,NA,10/8/13 7:55,10/8/13 8:54,0,0,9/27/13 16:39,13.037255,77.58166,13.04937,77.51179,0
7650,7650,43717,12,NA,2,1165,1393,15,NA,9/28/13 0:57,9/28/13 3:04,0,0,9/27/13 16:40,12.990947,77.687112,13.19966,77.70688,0
7651,7651,38538,12,NA,2,1216,1373,15,NA,10/11/13 18:00,10/11/13 19:09,0,0,9/27/13 16:41,13.04937,77.51179,13.037255,77.58166,0
7652,7652,38538,12,NA,2,1216,1373,15,NA,10/15/13 18:00,10/15/13 19:09,0,0,9/27/13 16:41,13.04937,77.51179,13.037255,77.58166,0
7653,7653,38538,12,NA,2,1216,1373,15,NA,10/16/13 17:02,10/16/13 17:47,0,0,9/27/13 16:41,13.04937,77.51179,13.037255,77.58166,0
7654,7654,38538,12,NA,2,1216,1373,15,NA,10/22/13 18:00,10/22/13 19:09,0,0,9/27/13 16:42,13.04937,77.51179,13.037255,77.58166,0
7655,7655,38538,12,NA,2,1216,1373,15,NA,10/23/13 16:04,10/23/13 17:13,0,0,9/27/13 16:42,13.04937,77.51179,13.037255,77.58166,0
7656,7656,38538,12,NA,2,1373,1216,15,NA,10/18/13 7:55,10/18/13 8:54,0,0,9/27/13 16:42,13.037255,77.58166,13.04937,77.51179,0
7657,7657,38538,12,NA,2,1373,1216,15,NA,10/23/13 7:55,10/23/13 8:54,0,0,9/27/13 16:43,13.037255,77.58166,13.04937,77.51179,0
7658,7658,43723,12,NA,2,471,1192,15,NA,9/27/13 21:36,9/27/13 22:57,1,0,9/27/13 17:29,13.01854,77.63524,12.97677,77.5727,0
7659,7659,43724,12,NA,2,585,1044,15,NA,9/29/13 9:36,9/29/13 10:36,1,0,9/27/13 17:35,12.97677,77.5727,12.968887,77.644329,0
7660,7660,19625,24,NA,2,458,585,15,NA,9/28/13 19:40,9/28/13 22:28,1,0,9/27/13 18:37,13.00037,77.72746,12.97677,77.5727,0
7661,7661,43728,89,NA,2,1086,168,15,NA,9/28/13 7:12,9/28/13 8:27,0,0,9/27/13 18:49,12.907487,77.64729,12.99313,77.59828,0
7662,7662,43729,12,NA,2,393,89,15,NA,9/28/13 9:50,9/28/13 11:59,0,0,9/27/13 18:51,13.19956,77.70688,12.96519,77.71932,0
7663,7663,40753,12,2,3,1068,NA,NA,NA,9/28/13 10:04,9/28/13 19:00,1,0,9/27/13 19:43,13.044009,77.606805,NA,NA,0
7664,7664,43734,12,NA,2,1021,393,15,NA,9/28/13 7:26,9/28/13 9:22,0,0,9/27/13 20:08,13.02853,77.54625,13.19956,77.70688,0
7665,7665,97,12,NA,2,168,1330,15,NA,9/28/13 5:31,9/28/13 6:44,1,0,9/27/13 20:56,12.99313,77.59828,12.953434,77.70651,0
7666,7666,43752,12,1,3,89,NA,NA,NA,9/28/13 10:19,9/28/13 15:15,0,0,9/27/13 21:53,12.96519,77.71932,NA,NA,0
7667,7667,29531,12,NA,2,542,393,15,NA,9/28/13 3:21,9/28/13 4:11,0,0,9/27/13 22:30,12.93823,77.62289,13.19956,77.70688,0
7668,7668,43756,12,NA,2,768,1072,15,NA,9/28/13 15:07,9/28/13 16:22,0,0,9/27/13 22:51,12.98999,77.55332,12.933039,77.689615,0
7669,7669,43758,89,NA,2,393,1056,15,NA,9/28/13 8:09,9/28/13 10:24,1,0,9/27/13 23:09,13.19956,77.70688,12.919199,77.60931,0
7670,7670,2381,12,NA,2,585,1154,15,NA,9/29/13 9:36,9/29/13 10:56,0,0,9/28/13 6:46,12.97677,77.5727,12.87153,77.60206,0
7671,7671,43514,12,NA,2,1096,1371,15,NA,9/28/13 11:45,9/28/13 12:38,0,0,9/28/13 7:07,12.96519,77.71932,13.000418,77.674835,0
7672,7672,43613,12,NA,2,1181,410,15,NA,9/28/13 10:33,9/28/13 11:44,1,0,9/28/13 7:35,12.97896,77.67345,13.05121,77.54113,0
7673,7673,40878,12,NA,2,455,722,15,NA,9/28/13 12:57,9/28/13 15:10,0,0,9/28/13 7:35,12.999874,77.67812,12.91567,77.55465,0
7674,7674,43771,90,NA,2,171,784,15,NA,9/28/13 11:02,9/28/13 12:10,0,0,9/28/13 9:53,12.98479,77.66128,12.96634,77.60709,0
7675,7675,43773,12,NA,2,393,1333,15,NA,9/28/13 22:48,9/29/13 0:43,1,0,9/28/13 10:54,13.19956,77.70688,12.895675,77.602293,0
7676,7676,33227,12,NA,2,1026,580,15,NA,9/28/13 13:40,9/28/13 14:50,1,0,9/28/13 10:55,13.10482,77.57631,12.97038,77.61045,0
7677,7677,33293,24,NA,2,1056,1037,15,NA,9/28/13 14:38,9/28/13 15:18,0,0,9/28/13 10:57,12.919199,77.60931,12.934048,77.580568,0
7678,7678,43407,23,NA,2,784,393,15,NA,9/29/13 6:00,9/29/13 7:08,0,1,9/28/13 11:29,12.96634,77.60709,13.19956,77.70688,0
7679,7679,2807,87,2,3,1010,NA,NA,NA,9/28/13 12:57,9/28/13 22:00,0,0,9/28/13 12:18,12.96691,77.74935,NA,NA,0
7680,7680,38492,24,NA,2,1142,585,15,NA,9/30/13 17:16,9/30/13 18:08,0,0,9/28/13 12:26,13.03369,77.62821,12.97677,77.5727,0
7681,7681,43783,12,NA,2,171,393,15,NA,10/1/13 6:57,10/1/13 9:08,1,0,9/28/13 12:51,12.98479,77.66128,13.19956,77.70688,0
7682,7682,28398,85,NA,2,1371,1237,15,NA,9/29/13 0:00,9/29/13 0:41,0,0,9/28/13 13:01,13.000418,77.674835,12.92645,77.61206,0
7683,7683,40062,89,NA,2,1091,393,15,NA,9/29/13 22:33,9/30/13 0:05,1,0,9/28/13 15:24,12.96124,77.53051,13.19956,77.70688,0
7684,7684,41879,12,NA,2,571,625,15,NA,9/28/13 17:31,9/28/13 18:00,1,0,9/28/13 15:50,12.95185,77.69642,12.95431,77.6553,1
7685,7685,43795,12,NA,2,197,585,15,NA,9/28/13 18:14,9/28/13 19:48,0,0,9/28/13 16:22,12.9119,77.54682,12.97677,77.5727,1
7686,7686,43333,12,NA,2,393,1054,15,NA,9/28/13 22:19,9/28/13 23:49,0,1,9/28/13 16:57,13.19956,77.70688,12.90184,77.581587,0
7687,7687,43801,12,6,3,455,NA,NA,NA,9/28/13 18:57,9/28/13 23:00,0,0,9/28/13 17:53,12.999874,77.67812,NA,NA,0
7688,7688,20471,12,NA,2,393,496,15,NA,9/29/13 0:28,9/29/13 1:19,1,0,9/28/13 18:24,13.19956,77.70688,13.05845,77.64075,0
7689,7689,20471,12,NA,2,393,1159,15,NA,9/29/13 0:28,9/29/13 1:56,1,0,9/28/13 18:41,13.19956,77.70688,12.90163,77.582,0
7690,7690,43759,12,NA,2,571,105,15,NA,9/28/13 21:07,9/28/13 22:26,0,0,9/28/13 18:56,12.95185,77.69642,13.01766,77.64503,0
7691,7691,43759,12,NA,2,571,478,15,NA,9/28/13 21:07,9/28/13 22:52,0,0,9/28/13 19:48,12.95185,77.69642,12.9221,77.55263,0
7692,7692,43821,87,NA,1,1059,NA,15,29,10/12/13 6:00,10/15/13 0:00,1,0,9/28/13 22:00,12.90881,77.631127,NA,NA,0
7693,7693,43822,12,NA,2,393,603,15,NA,9/28/13 23:45,9/29/13 0:50,0,0,9/28/13 22:12,13.19956,77.70688,12.97357,77.61043,0
7694,7694,2941,12,NA,2,988,393,15,NA,9/29/13 9:36,9/29/13 11:02,1,0,9/28/13 23:00,12.95365,77.62137,13.19956,77.70688,0
7695,7695,43825,12,NA,1,689,NA,15,32,9/29/13 6:28,9/29/13 0:00,0,0,9/28/13 23:27,12.97672,77.64927,NA,NA,0
7696,7696,43760,23,NA,2,1333,585,15,NA,9/29/13 4:33,9/29/13 5:20,0,0,9/28/13 23:29,12.895675,77.602293,12.97677,77.5727,0
7697,7697,43784,89,NA,2,1333,393,15,NA,9/29/13 17:02,9/29/13 19:00,0,0,9/29/13 1:00,12.895675,77.602293,13.19956,77.70688,0
7698,7698,35287,24,NA,2,1333,83,15,NA,9/29/13 18:00,9/29/13 19:00,0,0,9/29/13 1:05,12.895675,77.602293,12.92415,77.67229,0
7699,7699,43834,65,2,3,1010,NA,NA,NA,9/29/13 2:09,9/29/13 11:15,0,0,9/29/13 1:39,12.96691,77.74935,NA,NA,0
7700,7700,43842,12,NA,2,458,515,15,NA,9/29/13 17:02,9/29/13 17:49,1,0,9/29/13 8:51,13.00037,77.72746,12.97896,77.67345,0
7701,7701,43849,65,3,3,373,NA,NA,NA,9/29/13 12:14,9/29/13 19:15,0,1,9/29/13 10:13,12.87153,77.60206,NA,NA,0
7702,7702,43857,12,NA,1,293,NA,15,32,9/29/13 13:26,9/29/13 23:59,0,0,9/29/13 13:14,12.849482,77.663187,NA,NA,0
7703,7703,43635,12,NA,2,393,571,15,NA,9/29/13 21:50,9/30/13 0:25,0,0,9/29/13 13:29,13.19956,77.70688,12.95185,77.69642,0
7704,7704,43866,12,3,3,1095,NA,NA,NA,9/30/13 6:43,9/30/13 13:45,0,1,9/29/13 13:51,12.92415,77.67229,NA,NA,0
7705,7705,4936,90,NA,2,458,393,15,NA,9/30/13 6:57,9/30/13 9:07,0,0,9/29/13 14:34,13.00037,77.72746,13.19956,77.70688,0
7706,7706,43873,12,NA,2,1074,393,15,NA,9/30/13 6:00,9/30/13 7:09,1,0,9/29/13 15:26,12.95908,77.648149,13.19956,77.70688,0
7707,7707,43874,12,6,3,147,NA,NA,NA,9/30/13 12:00,9/30/13 14:04,0,0,9/29/13 15:32,12.977544,77.6688,NA,NA,0
7708,7708,43877,85,NA,2,977,1040,15,NA,9/29/13 17:31,9/29/13 18:26,0,0,9/29/13 16:18,12.969933,77.533286,12.920078,77.583432,0
7709,7709,41259,12,1,3,516,NA,NA,NA,9/30/13 4:48,9/30/13 9:45,0,0,9/29/13 17:45,13.0056,77.65799,NA,NA,0
7710,7710,43886,65,NA,2,571,585,15,NA,9/29/13 21:36,9/29/13 23:10,0,0,9/29/13 17:49,12.95185,77.69642,12.97677,77.5727,0
7711,7711,43890,12,4,3,83,NA,NA,NA,9/30/13 5:45,9/30/13 15:45,0,0,9/29/13 18:12,12.92415,77.67229,NA,NA,0
